Student ID,Name,Gender,Age,GPA,Major,Interested Domain,Projects,Future Career,Python,SQL,Java
240,Student_240,Male,19,3.8,Computer Science,Blockchain Technology,DeFi Application,Blockchain Developer,Weak,Strong,Average
241,Student_241,Male,25,2.9,Computer Science,Network Security,Packet Analysis,Penetration Tester,Average,Strong,Average
242,Student_242,Male,25,3.9,Computer Science,Data Mining,Web Scraping,Data Analyst,Average,Average,Strong
243,Student_243,Female,26,3.8,Computer Science,Machine Learning,Recommendation Engine,Data Scientist,Strong,Average,Strong
244,Student_244,Female,22,3.8,Computer Science,Computer Vision,Gesture Detection,AI Researcher,Average,Average,Weak
245,Student_245,Female,21,3.2,Computer Science,Natural Language Processing,Sentiment Analysis NLP,Machine Learning Engineer,Strong,Strong,Average
246,Student_246,Female,19,3.1,Computer Science,Data Mining,Pattern Recognition,Data Analyst,Average,Average,Average
247,Student_247,Male,26,3.3,Computer Science,Human-Computer Interaction,Usability Testing,UX Designer,Weak,Weak,Strong
248,Student_248,Female,24,3.1,Computer Science,Data Mining,Anomaly Detection,Data Analyst,Weak,Weak,Average
249,Student_249,Female,26,4.0,Computer Science,Data Mining,Data Clustering,Data Scientist,Strong,Average,Average
250,Student_250,Male,22,3.7,Computer Science,Mobile App Development,Cross-Platform App,Mobile App Developer,Average,Weak,Weak
251,Student_251,Female,20,4.0,Computer Science,Database Management,NoSQL Migration,Data Engineer,Average,Strong,Strong
252,Student_252,Male,23,3.2,Computer Science,Database Management,ETL Pipeline,Data Analyst,Weak,Average,Weak
253,Student_253,Female,20,3.9,Computer Science,Data Science,Data Analytics Dashboard,Machine Learning Engineer,Strong,Average,Strong
254,Student_254,Male,23,3.3,Computer Science,Artificial Intelligence,AI Recommendation System,Machine Learning Engineer,Average,Average,Average
255,Student_255,Male,21,2.9,Computer Science,Data Mining,Web Scraping,Data Analyst,Weak,Average,Average
256,Student_256,Male,25,2.9,Computer Science,Cybersecurity,IDS System,Information Security Analyst,Average,Weak,Weak
257,Student_257,Male,22,3.2,Computer Science,Natural Language Processing,Named Entity Recognition,AI Researcher,Average,Strong,Average
258,Student_258,Male,19,3.1,Computer Science,Database Management,ETL Pipeline,Data Scientist,Strong,Weak,Weak
259,Student_259,Female,26,3.1,Computer Science,Computer Vision,Autonomous Vehicle Vision,Machine Learning Engineer,Strong,Strong,Average
260,Student_260,Female,20,3.6,Computer Science,Software Development,Enterprise App,Software Engineer,Average,Strong,Strong
261,Student_261,Female,20,3.8,Computer Science,IoT (Internet of Things),Environmental Sensor,IoT Developer,Strong,Weak,Average
262,Student_262,Female,26,3.5,Computer Science,Bioinformatics,DNA Sequence Analysis,Bioinformatics Engineer,Average,Strong,Average
263,Student_263,Male,24,3.2,Computer Science,Software Development,Microservices,Software Engineer,Average,Average,Average
264,Student_264,Female,20,3.8,Computer Science,Computer Vision,Autonomous Vehicle Vision,AI Researcher,Average,Strong,Average
265,Student_265,Male,26,3.8,Computer Science,Software Engineering,Code Review System,Software Engineer,Average,Weak,Average
266,Student_266,Female,19,3.5,Computer Science,Computer Vision,Face Recognition,AI Researcher,Weak,Strong,Average
267,Student_267,Male,19,3.3,Computer Science,Database Management,ETL Pipeline,Data Scientist,Strong,Weak,Average
268,Student_268,Male,22,3.5,Computer Science,Bioinformatics,Protein Structure,Healthcare IT Specialist,Strong,Weak,Average
269,Student_269,Female,25,3.4,Computer Science,Web Development,Online Marketplace,Database Administrator,Weak,Strong,Weak
270,Student_270,Male,20,3.0,Computer Science,Data Mining,Anomaly Detection,Data Analyst,Weak,Average,Strong
271,Student_271,Female,26,3.8,Computer Science,Mobile App Development,Mobile Game,Mobile App Developer,Average,Strong,Average
272,Student_272,Female,26,3.2,Computer Science,Cybersecurity,Security Audit,Penetration Tester,Strong,Average,Average
273,Student_273,Female,19,3.3,Computer Science,Software Engineering,Agile Project,Full Stack Developer,Strong,Weak,Strong
274,Student_274,Male,26,4.0,Computer Science,Software Engineering,Testing Framework,DevOps Engineer,Strong,Average,Average
275,Student_275,Female,20,3.8,Computer Science,Data Science,Statistical Analysis,Data Scientist,Strong,Strong,Average
276,Student_276,Male,20,3.3,Computer Science,Human-Computer Interaction,Accessibility Tool,UX Designer,Weak,Strong,Weak
277,Student_277,Female,25,3.3,Computer Science,Data Mining,Association Rule Mining,Data Engineer,Average,Strong,Strong
278,Student_278,Female,22,2.9,Computer Science,Software Engineering,Testing Framework,Full Stack Developer,Strong,Weak,Strong
279,Student_279,Female,19,3.8,Computer Science,Software Development,Microservices,Software Engineer,Weak,Strong,Strong
280,Student_280,Female,21,3.2,Computer Science,Data Science,Predictive Modeling,Data Analyst,Weak,Average,Average
281,Student_281,Male,22,3.5,Computer Science,Machine Learning,Object Detection,Data Analyst,Weak,Strong,Average
282,Student_282,Female,21,2.8,Computer Science,Natural Language Processing,Machine Translation,AI Researcher,Average,Average,Strong
283,Student_283,Female,26,3.6,Computer Science,Software Development,Microservices,Database Administrator,Average,Strong,Average
284,Student_284,Female,23,3.1,Computer Science,Computer Graphics,Game Engine,Game Developer,Average,Average,Weak
285,Student_285,Male,26,3.8,Computer Science,Artificial Intelligence,Reinforcement Learning Agent,AI Researcher,Average,Weak,Strong
286,Student_286,Male,20,3.6,Computer Science,Computer Graphics,Game Engine,Computer Vision Engineer,Strong,Average,Weak
287,Student_287,Female,24,3.2,Computer Science,Data Science,Predictive Modeling,Data Analyst,Average,Weak,Strong
288,Student_288,Female,21,3.9,Computer Science,Computer Vision,Object Tracking,AI Researcher,Weak,Weak,Strong
289,Student_289,Male,21,3.8,Computer Science,Mobile App Development,Mobile Game,Mobile App Developer,Average,Strong,Average
290,Student_290,Male,24,3.7,Computer Science,Cloud Computing,Kubernetes Cluster,Cloud Architect,Strong,Average,Weak
291,Student_291,Female,25,3.8,Computer Science,Bioinformatics,Protein Structure,Healthcare IT Specialist,Strong,Weak,Strong
292,Student_292,Male,21,4.0,Computer Science,Web Development,Portfolio Website,Frontend Developer,Weak,Weak,Average
293,Student_293,Male,25,3.6,Computer Science,Game Development,Game AI,Game Developer,Average,Strong,Strong
294,Student_294,Female,26,2.8,Computer Science,Web Development,Online Marketplace,Frontend Developer,Strong,Average,Average
295,Student_295,Female,19,3.5,Computer Science,Cloud Computing,Azure Migration,Cloud Engineer,Weak,Strong,Average
296,Student_296,Male,19,2.9,Computer Science,Game Development,Multiplayer Game,Game Developer,Weak,Weak,Average
297,Student_297,Male,22,2.9,Computer Science,Software Engineering,Agile Project,Software Engineer,Weak,Strong,Weak
298,Student_298,Male,23,3.1,Computer Science,Cloud Computing,Azure Migration,DevOps Engineer,Weak,Strong,Weak
299,Student_299,Male,24,2.8,Computer Science,Machine Learning,Image Classification,Machine Learning Engineer,Strong,Weak,Weak
300,Student_300,Male,26,3.7,Computer Science,Artificial Intelligence,Deep Learning Model,AI Researcher,Average,Weak,Weak
301,Student_301,Male,23,3.3,Computer Science,Natural Language Processing,Machine Translation,Machine Learning Engineer,Strong,Strong,Weak
302,Student_302,Female,20,3.3,Computer Science,Natural Language Processing,Chatbot NLP,AI Researcher,Weak,Average,Average
303,Student_303,Female,25,3.0,Computer Science,Software Development,REST API Development,Machine Learning Engineer,Strong,Weak,Weak
304,Student_304,Male,22,3.5,Computer Science,Bioinformatics,Clinical Data Analysis,Healthcare IT Specialist,Average,Average,Strong
305,Student_305,Male,24,3.8,Computer Science,Computer Vision,Autonomous Vehicle Vision,AI Researcher,Weak,Average,Average
306,Student_306,Female,20,3.9,Computer Science,Computer Vision,Medical Image Analysis,Computer Vision Engineer,Strong,Average,Average
307,Student_307,Male,19,3.7,Computer Science,Software Development,E-commerce Website,Software Engineer,Weak,Average,Weak
308,Student_308,Female,19,2.9,Computer Science,Blockchain Technology,Supply Chain Blockchain,Blockchain Developer,Strong,Average,Strong
309,Student_309,Female,22,3.5,Computer Science,Computer Graphics,Shader Development,Game Developer,Average,Average,Weak
310,Student_310,Female,19,3.7,Computer Science,Web Development,Social Media Platform,Frontend Developer,Strong,Average,Weak
311,Student_311,Female,24,3.6,Computer Science,Bioinformatics,Drug Discovery,Healthcare IT Specialist,Weak,Weak,Average
312,Student_312,Male,20,3.3,Computer Science,Artificial Intelligence,Deep Learning Model,Data Analyst,Weak,Strong,Strong
313,Student_313,Female,20,3.2,Computer Science,Human-Computer Interaction,Usability Testing,Frontend Developer,Average,Average,Average
314,Student_314,Female,26,3.6,Computer Science,Data Science,Statistical Analysis,Data Analyst,Weak,Strong,Weak
315,Student_315,Female,20,3.7,Computer Science,Bioinformatics,Genomic Database,Healthcare IT Specialist,Average,Average,Weak
316,Student_316,Male,19,3.2,Computer Science,Computer Graphics,Shader Development,Game Developer,Average,Strong,Strong
317,Student_317,Female,25,3.1,Computer Science,Database Management,ETL Pipeline,Data Analyst,Weak,Weak,Average
318,Student_318,Female,20,3.1,Computer Science,Machine Learning,Object Detection,Machine Learning Engineer,Average,Strong,Strong
319,Student_319,Female,25,3.9,Computer Science,Game Development,2D Platformer,Game Developer,Average,Weak,Average
320,Student_320,Female,24,4.0,Computer Science,Computer Vision,Medical Image Analysis,AI Researcher,Weak,Average,Weak
321,Student_321,Female,23,3.5,Computer Science,Software Development,Microservices,Software Engineer,Weak,Weak,Average
322,Student_322,Male,24,3.4,Computer Science,Software Engineering,Agile Project,Software Engineer,Average,Weak,Weak
323,Student_323,Male,20,3.1,Computer Science,Network Security,Intrusion Detection,Information Security Analyst,Weak,Weak,Weak
324,Student_324,Female,24,3.3,Computer Science,Machine Learning,Fraud Detection,Machine Learning Engineer,Average,Strong,Strong
325,Student_325,Male,24,3.6,Computer Science,Cybersecurity,Security Audit,Security Analyst,Weak,Average,Average
326,Student_326,Female,20,2.8,Computer Science,Human-Computer Interaction,UI Prototype,Frontend Developer,Average,Average,Average
327,Student_327,Male,26,3.4,Computer Science,Software Development,ERP System,Machine Learning Engineer,Strong,Strong,Average
328,Student_328,Female,20,3.4,Computer Science,Blockchain Technology,DeFi Application,Blockchain Developer,Average,Strong,Average
329,Student_329,Female,21,2.8,Computer Science,Software Engineering,DevOps Pipeline,DevOps Engineer,Strong,Strong,Weak
330,Student_330,Male,24,3.7,Computer Science,Network Security,VPN Setup,Penetration Tester,Average,Average,Average
331,Student_331,Male,24,3.3,Computer Science,Software Development,REST API Development,Software Engineer,Weak,Strong,Strong
332,Student_332,Female,21,3.2,Computer Science,Software Development,ERP System,Machine Learning Engineer,Strong,Weak,Average
333,Student_333,Male,20,3.6,Computer Science,Bioinformatics,DNA Sequence Analysis,Healthcare IT Specialist,Average,Strong,Average
334,Student_334,Female,26,3.2,Computer Science,Computer Vision,Gesture Detection,AI Researcher,Average,Weak,Average
335,Student_335,Male,24,3.2,Computer Science,Database Management,Data Warehouse,Data Analyst,Weak,Weak,Weak
336,Student_336,Male,26,3.0,Computer Science,Bioinformatics,Protein Structure,Bioinformatics Engineer,Strong,Average,Weak
337,Student_337,Female,26,3.1,Computer Science,Data Science,Market Analysis,Data Analyst,Average,Strong,Strong
338,Student_338,Female,26,3.9,Computer Science,Cloud Computing,CI/CD Pipeline,Cloud Engineer,Weak,Average,Average
339,Student_339,Male,23,4.0,Computer Science,Computer Graphics,Animation System,Computer Vision Engineer,Strong,Strong,Average
340,Student_340,Male,23,3.7,Computer Science,Data Science,Market Analysis,Data Analyst,Average,Strong,Weak
341,Student_341,Male,26,3.0,Computer Science,Software Development,Enterprise App,Software Engineer,Average,Average,Strong
342,Student_342,Male,24,3.4,Computer Science,Network Security,Network Monitoring,Penetration Tester,Average,Weak,Average
343,Student_343,Male,19,3.6,Computer Science,Cloud Computing,AWS Deployment,Cloud Architect,Average,Weak,Strong
344,Student_344,Male,19,3.4,Computer Science,Computer Graphics,Animation System,Game Developer,Strong,Weak,Strong
345,Student_345,Female,22,3.5,Computer Science,Mobile App Development,iOS App,Mobile App Developer,Weak,Strong,Strong
346,Student_346,Male,20,3.6,Computer Science,Computer Graphics,3D Rendering,Graphics Programmer,Weak,Weak,Average
347,Student_347,Male,23,3.4,Computer Science,Data Mining,Data Clustering,Data Scientist,Strong,Weak,Strong
348,Student_348,Male,24,3.5,Computer Science,Computer Vision,Face Recognition,Machine Learning Engineer,Strong,Average,Weak
349,Student_349,Female,19,3.5,Computer Science,Software Development,ERP System,Full Stack Developer,Strong,Strong,Strong
350,Student_350,Female,21,3.2,Computer Science,Game Development,Multiplayer Game,Graphics Programmer,Average,Strong,Weak
351,Student_351,Female,23,3.2,Computer Science,Cybersecurity,Penetration Testing,Information Security Analyst,Strong,Average,Weak
352,Student_352,Female,21,3.3,Computer Science,Web Development,Social Media Platform,Full Stack Developer,Average,Average,Strong
353,Student_353,Male,25,3.8,Computer Science,Data Mining,Anomaly Detection,Data Engineer,Average,Strong,Average
354,Student_354,Female,23,2.9,Computer Science,Bioinformatics,Protein Structure,Bioinformatics Engineer,Strong,Average,Average
355,Student_355,Male,24,3.6,Computer Science,Natural Language Processing,Sentiment Analysis NLP,Machine Learning Engineer,Strong,Average,Weak
356,Student_356,Female,21,2.9,Computer Science,Bioinformatics,Genomic Database,Healthcare IT Specialist,Average,Strong,Weak
357,Student_357,Female,25,2.8,Computer Science,Artificial Intelligence,Deep Learning Model,Data Scientist,Strong,Strong,Average
358,Student_358,Female,20,3.7,Computer Science,Software Engineering,Code Review System,Software Engineer,Weak,Weak,Weak
359,Student_359,Female,22,4.0,Computer Science,Mobile App Development,Cross-Platform App,iOS Developer,Strong,Average,Weak
360,Student_360,Male,24,3.9,Computer Science,Web Development,Portfolio Website,Frontend Developer,Weak,Average,Weak
361,Student_361,Male,24,3.9,Computer Science,Network Security,Network Monitoring,Penetration Tester,Strong,Strong,Average
362,Student_362,Female,24,3.1,Computer Science,Human-Computer Interaction,Usability Testing,UX Designer,Weak,Weak,Weak
363,Student_363,Female,25,2.9,Computer Science,Natural Language Processing,Sentiment Analysis NLP,AI Researcher,Weak,Strong,Weak
364,Student_364,Female,21,3.6,Computer Science,Computer Vision,Gesture Detection,AI Researcher,Weak,Weak,Average
365,Student_365,Male,21,3.4,Computer Science,IoT (Internet of Things),Smart Agriculture,IoT Developer,Weak,Weak,Average
366,Student_366,Female,20,3.1,Computer Science,Computer Graphics,Game Engine,Graphics Programmer,Weak,Average,Strong
367,Student_367,Male,21,3.0,Computer Science,Mobile App Development,iOS App,iOS Developer,Strong,Strong,Average
368,Student_368,Female,19,3.5,Computer Science,Blockchain Technology,Supply Chain Blockchain,Blockchain Developer,Weak,Weak,Strong
